RECORD_ID,ORDER_DATE1,ORDER_DATE2,ORDER_DATE_TM1,ORDER_DATE_TM2,ORDER_DATE_TM3
489,2022-08-23,8/23/22,8/23/22 8:35,22-Aug-23 8:35 AM,"Tue August 23, 2022 8:35"
490,2022-05-18,5/18/22,5/18/22 13:13,22-May-18 1:13 PM,"Wed May 18, 2022 13:13"
491,2022-11-05,11/5/22,11/5/22 11:01,22-Nov-05 11:01 AM,"Sat November 5, 2022 11:01"
492,2022-02-13,2/13/22,2/13/22 5:52,22-Feb-13 5:52 AM,"Sun February 13, 2022 5:52"
493,2022-10-13,10/13/22,10/13/22 22:02,22-Oct-13 10:02 PM,"Thu October 13, 2022 22:02"
494,2022-08-14,8/14/22,8/14/22 5:20,22-Aug-14 5:20 AM,"Sun August 14, 2022 5:20"
495,2022-07-06,7/6/22,7/6/22 0:19,22-Jul-06 12:19 AM,"Wed July 6, 2022 0:19"
496,2022-12-31,12/31/22,12/31/22 10:12,22-Dec-31 10:12 AM,"Sat December 31, 2022 10:12"
497,2022-09-06,9/6/22,9/6/22 17:21,22-Sep-06 5:21 PM,"Tue September 6, 2022 17:21"
498,2022-08-03,8/3/22,8/3/22 17:42,22-Aug-03 5:42 PM,"Wed August 3, 2022 17:42"
499,2022-05-28,5/28/22,5/28/22 11:45,22-May-28 11:45 AM,"Sat May 28, 2022 11:45"
500,2022-04-11,4/11/22,4/11/22 19:56,22-Apr-11 7:56 PM,"Mon April 11, 2022 19:56"
501,2022-10-12,10/12/22,10/12/22 3:18,22-Oct-12 3:18 AM,"Wed October 12, 2022 3:18"
502,2022-08-31,8/31/22,8/31/22 22:44,22-Aug-31 10:44 PM,"Wed August 31, 2022 22:44"
503,2022-08-12,8/12/22,8/12/22 14:28,22-Aug-12 2:28 PM,"Fri August 12, 2022 14:28"
504,2022-01-08,1/8/22,1/8/22 23:13,22-Jan-08 11:13 PM,"Sat January 8, 2022 23:13"
505,2022-02-03,2/3/22,2/3/22 16:18,22-Feb-03 4:18 PM,"Thu February 3, 2022 16:18"
506,2022-03-31,3/31/22,3/31/22 9:39,22-Mar-31 9:39 AM,"Thu March 31, 2022 9:39"
507,2022-03-29,3/29/22,3/29/22 22:16,22-Mar-29 10:16 PM,"Tue March 29, 2022 22:16"
508,2022-12-04,12/4/22,12/4/22 10:48,22-Dec-04 10:48 AM,"Sun December 4, 2022 10:48"
509,2022-03-26,3/26/22,3/26/22 20:23,22-Mar-26 8:23 PM,"Sat March 26, 2022 20:23"
510,2022-08-11,8/11/22,8/11/22 17:26,22-Aug-11 5:26 PM,"Thu August 11, 2022 17:26"
511,2022-08-05,8/5/22,8/5/22 10:13,22-Aug-05 10:13 AM,"Fri August 5, 2022 10:13"
512,2022-04-19,4/19/22,4/19/22 3:46,22-Apr-19 3:46 AM,"Tue April 19, 2022 3:46"
513,2022-04-12,4/12/22,4/12/22 7:55,22-Apr-12 7:55 AM,"Tue April 12, 2022 7:55"
514,2022-02-21,2/21/22,2/21/22 12:46,22-Feb-21 12:46 PM,"Mon February 21, 2022 12:46"
515,2022-02-05,2/5/22,2/5/22 14:16,22-Feb-05 2:16 PM,"Sat February 5, 2022 14:16"
516,2022-12-19,12/19/22,12/19/22 23:22,22-Dec-19 11:22 PM,"Mon December 19, 2022 23:22"
517,2022-05-27,5/27/22,5/27/22 15:47,22-May-27 3:47 PM,"Fri May 27, 2022 15:47"
518,2022-11-20,11/20/22,11/20/22 15:10,22-Nov-20 3:10 PM,"Sun November 20, 2022 15:10"
519,2022-03-14,3/14/22,3/14/22 10:46,22-Mar-14 10:46 AM,"Mon March 14, 2022 10:46"
520,2022-11-30,11/30/22,11/30/22 22:50,22-Nov-30 10:50 PM,"Wed November 30, 2022 22:50"
521,2022-02-01,2/1/22,2/1/22 18:45,22-Feb-01 6:45 PM,"Tue February 1, 2022 18:45"
522,2022-08-11,8/11/22,8/11/22 20:45,22-Aug-11 8:45 PM,"Thu August 11, 2022 20:45"
523,2022-03-08,3/8/22,3/8/22 19:48,22-Mar-08 7:48 PM,"Tue March 8, 2022 19:48"
524,2022-09-26,9/26/22,9/26/22 11:53,22-Sep-26 11:53 AM,"Mon September 26, 2022 11:53"
525,2022-09-27,9/27/22,9/27/22 17:31,22-Sep-27 5:31 PM,"Tue September 27, 2022 17:31"
526,2022-10-28,10/28/22,10/28/22 16:18,22-Oct-28 4:18 PM,"Fri October 28, 2022 16:18"
527,2022-08-05,8/5/22,8/5/22 19:57,22-Aug-05 7:57 PM,"Fri August 5, 2022 19:57"
528,2022-03-07,3/7/22,3/7/22 21:49,22-Mar-07 9:49 PM,"Mon March 7, 2022 21:49"
529,2022-08-25,8/25/22,8/25/22 18:04,22-Aug-25 6:04 PM,"Thu August 25, 2022 18:04"
530,2022-07-31,7/31/22,7/31/22 11:27,22-Jul-31 11:27 AM,"Sun July 31, 2022 11:27"
531,2022-07-23,7/23/22,7/23/22 18:32,22-Jul-23 6:32 PM,"Sat July 23, 2022 18:32"
532,2022-05-24,5/24/22,5/24/22 7:06,22-May-24 7:06 AM,"Tue May 24, 2022 7:06"
533,2022-04-11,4/11/22,4/11/22 8:29,22-Apr-11 8:29 AM,"Mon April 11, 2022 8:29"
534,2022-08-03,8/3/22,8/3/22 15:36,22-Aug-03 3:36 PM,"Wed August 3, 2022 15:36"
535,2022-01-28,1/28/22,1/28/22 15:40,22-Jan-28 3:40 PM,"Fri January 28, 2022 15:40"
536,2022-07-09,7/9/22,7/9/22 6:53,22-Jul-09 6:53 AM,"Sat July 9, 2022 6:53"
537,2022-11-26,11/26/22,11/26/22 0:46,22-Nov-26 12:46 AM,"Sat November 26, 2022 0:46"
538,2022-07-16,7/16/22,7/16/22 10:56,22-Jul-16 10:56 AM,"Sat July 16, 2022 10:56"
539,2022-03-14,3/14/22,3/14/22 22:41,22-Mar-14 10:41 PM,"Mon March 14, 2022 22:41"
540,2022-03-13,3/13/22,3/13/22 11:13,22-Mar-13 11:13 AM,"Sun March 13, 2022 11:13"
541,2022-08-03,8/3/22,8/3/22 11:54,22-Aug-03 11:54 AM,"Wed August 3, 2022 11:54"
542,2022-09-15,9/15/22,9/15/22 22:31,22-Sep-15 10:31 PM,"Thu September 15, 2022 22:31"
543,2022-01-06,1/6/22,1/6/22 7:50,22-Jan-06 7:50 AM,"Thu January 6, 2022 7:50"
544,2022-02-19,2/19/22,2/19/22 22:39,22-Feb-19 10:39 PM,"Sat February 19, 2022 22:39"
545,2022-01-18,1/18/22,1/18/22 12:34,22-Jan-18 12:34 PM,"Tue January 18, 2022 12:34"
546,2022-04-18,4/18/22,4/18/22 4:58,22-Apr-18 4:58 AM,"Mon April 18, 2022 4:58"
547,2022-11-27,11/27/22,11/27/22 4:36,22-Nov-27 4:36 AM,"Sun November 27, 2022 4:36"
548,2022-03-02,3/2/22,3/2/22 20:32,22-Mar-02 8:32 PM,"Wed March 2, 2022 20:32"
549,2022-11-12,11/12/22,11/12/22 1:42,22-Nov-12 1:42 AM,"Sat November 12, 2022 1:42"
550,2022-12-28,12/28/22,12/28/22 18:28,22-Dec-28 6:28 PM,"Wed December 28, 2022 18:28"
551,2022-04-20,4/20/22,4/20/22 21:39,22-Apr-20 9:39 PM,"Wed April 20, 2022 21:39"
552,2022-03-27,3/27/22,3/27/22 10:56,22-Mar-27 10:56 AM,"Sun March 27, 2022 10:56"
553,2022-07-02,7/2/22,7/2/22 8:31,22-Jul-02 8:31 AM,"Sat July 2, 2022 8:31"
554,2022-04-02,4/2/22,4/2/22 5:44,22-Apr-02 5:44 AM,"Sat April 2, 2022 5:44"
555,2022-09-21,9/21/22,9/21/22 4:14,22-Sep-21 4:14 AM,"Wed September 21, 2022 4:14"
556,2022-06-08,6/8/22,6/8/22 12:40,22-Jun-08 12:40 PM,"Wed June 8, 2022 12:40"
557,2022-09-13,9/13/22,9/13/22 12:23,22-Sep-13 12:23 PM,"Tue September 13, 2022 12:23"
558,2022-11-07,11/7/22,11/7/22 7:26,22-Nov-07 7:26 AM,"Mon November 7, 2022 7:26"
559,2022-08-12,8/12/22,8/12/22 22:14,22-Aug-12 10:14 PM,"Fri August 12, 2022 22:14"
560,2022-10-27,10/27/22,10/27/22 11:54,22-Oct-27 11:54 AM,"Thu October 27, 2022 11:54"
561,2022-12-05,12/5/22,12/5/22 6:45,22-Dec-05 6:45 AM,"Mon December 5, 2022 6:45"
562,2022-01-17,1/17/22,1/17/22 6:36,22-Jan-17 6:36 AM,"Mon January 17, 2022 6:36"
563,2022-07-18,7/18/22,7/18/22 7:07,22-Jul-18 7:07 AM,"Mon July 18, 2022 7:07"
564,2022-12-02,12/2/22,12/2/22 16:36,22-Dec-02 4:36 PM,"Fri December 2, 2022 16:36"
565,2022-11-22,11/22/22,11/22/22 14:01,22-Nov-22 2:01 PM,"Tue November 22, 2022 14:01"
566,2022-07-24,7/24/22,7/24/22 16:36,22-Jul-24 4:36 PM,"Sun July 24, 2022 16:36"
567,2022-10-04,10/4/22,10/4/22 1:07,22-Oct-04 1:07 AM,"Tue October 4, 2022 1:07"
568,2022-11-08,11/8/22,11/8/22 22:33,22-Nov-08 10:33 PM,"Tue November 8, 2022 22:33"
569,2022-05-16,5/16/22,5/16/22 21:50,22-May-16 9:50 PM,"Mon May 16, 2022 21:50"
570,2022-01-12,1/12/22,1/12/22 20:31,22-Jan-12 8:31 PM,"Wed January 12, 2022 20:31"
571,2022-08-31,8/31/22,8/31/22 4:51,22-Aug-31 4:51 AM,"Wed August 31, 2022 4:51"
572,2022-01-16,1/16/22,1/16/22 11:51,22-Jan-16 11:51 AM,"Sun January 16, 2022 11:51"
573,2022-10-25,10/25/22,10/25/22 7:55,22-Oct-25 7:55 AM,"Tue October 25, 2022 7:55"
574,2022-07-22,7/22/22,7/22/22 22:25,22-Jul-22 10:25 PM,"Fri July 22, 2022 22:25"
575,2022-07-17,7/17/22,7/17/22 4:54,22-Jul-17 4:54 AM,"Sun July 17, 2022 4:54"
576,2022-08-29,8/29/22,8/29/22 3:05,22-Aug-29 3:05 AM,"Mon August 29, 2022 3:05"
577,2022-06-01,6/1/22,6/1/22 5:55,22-Jun-01 5:55 AM,"Wed June 1, 2022 5:55"
578,2022-05-03,5/3/22,5/3/22 20:30,22-May-03 8:30 PM,"Tue May 3, 2022 20:30"
579,2022-12-22,12/22/22,12/22/22 13:10,22-Dec-22 1:10 PM,"Thu December 22, 2022 13:10"
580,2022-08-28,8/28/22,8/28/22 21:11,22-Aug-28 9:11 PM,"Sun August 28, 2022 21:11"
581,2022-01-01,1/1/22,1/1/22 18:10,22-Jan-01 6:10 PM,"Sat January 1, 2022 18:10"
582,2022-12-23,12/23/22,12/23/22 20:40,22-Dec-23 8:40 PM,"Fri December 23, 2022 20:40"
583,2022-04-13,4/13/22,4/13/22 2:04,22-Apr-13 2:04 AM,"Wed April 13, 2022 2:04"
584,2022-05-27,5/27/22,5/27/22 5:12,22-May-27 5:12 AM,"Fri May 27, 2022 5:12"
585,2022-10-12,10/12/22,10/12/22 15:54,22-Oct-12 3:54 PM,"Wed October 12, 2022 15:54"
586,2022-12-21,12/21/22,12/21/22 0:31,22-Dec-21 12:31 AM,"Wed December 21, 2022 0:31"
587,2022-02-24,2/24/22,2/24/22 15:50,22-Feb-24 3:50 PM,"Thu February 24, 2022 15:50"
588,2022-07-29,7/29/22,7/29/22 3:23,22-Jul-29 3:23 AM,"Fri July 29, 2022 3:23"
589,2022-10-12,10/12/22,10/12/22 15:09,22-Oct-12 3:09 PM,"Wed October 12, 2022 15:09"
590,2022-04-16,4/16/22,4/16/22 8:12,22-Apr-16 8:12 AM,"Sat April 16, 2022 8:12"
591,2022-03-28,3/28/22,3/28/22 4:41,22-Mar-28 4:41 AM,"Mon March 28, 2022 4:41"
592,2022-03-14,3/14/22,3/14/22 13:12,22-Mar-14 1:12 PM,"Mon March 14, 2022 13:12"
593,2022-06-18,6/18/22,6/18/22 17:48,22-Jun-18 5:48 PM,"Sat June 18, 2022 17:48"
594,2022-07-30,7/30/22,7/30/22 10:04,22-Jul-30 10:04 AM,"Sat July 30, 2022 10:04"
595,2022-07-05,7/5/22,7/5/22 13:13,22-Jul-05 1:13 PM,"Tue July 5, 2022 13:13"
596,2022-09-14,9/14/22,9/14/22 11:13,22-Sep-14 11:13 AM,"Wed September 14, 2022 11:13"
597,2022-01-29,1/29/22,1/29/22 14:41,22-Jan-29 2:41 PM,"Sat January 29, 2022 14:41"
598,2022-08-02,8/2/22,8/2/22 14:03,22-Aug-02 2:03 PM,"Tue August 2, 2022 14:03"
599,2022-04-23,4/23/22,4/23/22 14:59,22-Apr-23 2:59 PM,"Sat April 23, 2022 14:59"
600,2022-06-25,6/25/22,6/25/22 18:28,22-Jun-25 6:28 PM,"Sat June 25, 2022 18:28"
601,2022-02-16,2/16/22,2/16/22 9:23,22-Feb-16 9:23 AM,"Wed February 16, 2022 9:23"
602,2022-12-09,12/9/22,12/9/22 17:33,22-Dec-09 5:33 PM,"Fri December 9, 2022 17:33"
603,2022-10-17,10/17/22,10/17/22 19:47,22-Oct-17 7:47 PM,"Mon October 17, 2022 19:47"
604,2022-08-06,8/6/22,8/6/22 1:01,22-Aug-06 1:01 AM,"Sat August 6, 2022 1:01"
605,2022-12-23,12/23/22,12/23/22 21:25,22-Dec-23 9:25 PM,"Fri December 23, 2022 21:25"
606,2022-10-02,10/2/22,10/2/22 8:08,22-Oct-02 8:08 AM,"Sun October 2, 2022 8:08"
607,2022-04-10,4/10/22,4/10/22 5:42,22-Apr-10 5:42 AM,"Sun April 10, 2022 5:42"
608,2022-10-01,10/1/22,10/1/22 15:32,22-Oct-01 3:32 PM,"Sat October 1, 2022 15:32"
609,2022-05-07,5/7/22,5/7/22 17:12,22-May-07 5:12 PM,"Sat May 7, 2022 17:12"
610,2022-01-21,1/21/22,1/21/22 22:50,22-Jan-21 10:50 PM,"Fri January 21, 2022 22:50"
611,2022-10-06,10/6/22,10/6/22 9:52,22-Oct-06 9:52 AM,"Thu October 6, 2022 9:52"
612,2022-05-21,5/21/22,5/21/22 22:55,22-May-21 10:55 PM,"Sat May 21, 2022 22:55"
613,2022-01-30,1/30/22,1/30/22 18:49,22-Jan-30 6:49 PM,"Sun January 30, 2022 18:49"
614,2022-10-16,10/16/22,10/16/22 2:14,22-Oct-16 2:14 AM,"Sun October 16, 2022 2:14"
615,2022-02-18,2/18/22,2/18/22 9:21,22-Feb-18 9:21 AM,"Fri February 18, 2022 9:21"
616,2022-10-14,10/14/22,10/14/22 23:04,22-Oct-14 11:04 PM,"Fri October 14, 2022 23:04"
617,2022-04-30,4/30/22,4/30/22 8:09,22-Apr-30 8:09 AM,"Sat April 30, 2022 8:09"
618,2022-03-31,3/31/22,3/31/22 0:11,22-Mar-31 12:11 AM,"Thu March 31, 2022 0:11"
619,2022-12-22,12/22/22,12/22/22 12:45,22-Dec-22 12:45 PM,"Thu December 22, 2022 12:45"
620,2022-03-28,3/28/22,3/28/22 17:51,22-Mar-28 5:51 PM,"Mon March 28, 2022 17:51"
621,2022-06-10,6/10/22,6/10/22 13:57,22-Jun-10 1:57 PM,"Fri June 10, 2022 13:57"
622,2022-07-29,7/29/22,7/29/22 20:45,22-Jul-29 8:45 PM,"Fri July 29, 2022 20:45"
623,2022-08-08,8/8/22,8/8/22 4:11,22-Aug-08 4:11 AM,"Mon August 8, 2022 4:11"
624,2022-12-31,12/31/22,12/31/22 3:35,22-Dec-31 3:35 AM,"Sat December 31, 2022 3:35"
625,2022-05-07,5/7/22,5/7/22 19:21,22-May-07 7:21 PM,"Sat May 7, 2022 19:21"
626,2022-08-02,8/2/22,8/2/22 9:06,22-Aug-02 9:06 AM,"Tue August 2, 2022 9:06"
627,2022-04-03,4/3/22,4/3/22 9:48,22-Apr-03 9:48 AM,"Sun April 3, 2022 9:48"
628,2022-04-20,4/20/22,4/20/22 14:54,22-Apr-20 2:54 PM,"Wed April 20, 2022 14:54"
629,2022-07-07,7/7/22,7/7/22 10:44,22-Jul-07 10:44 AM,"Thu July 7, 2022 10:44"
630,2022-06-28,6/28/22,6/28/22 2:27,22-Jun-28 2:27 AM,"Tue June 28, 2022 2:27"
631,2022-12-19,12/19/22,12/19/22 23:07,22-Dec-19 11:07 PM,"Mon December 19, 2022 23:07"
632,2022-05-23,5/23/22,5/23/22 17:08,22-May-23 5:08 PM,"Mon May 23, 2022 17:08"
633,2022-05-10,5/10/22,5/10/22 15:39,22-May-10 3:39 PM,"Tue May 10, 2022 15:39"
634,2022-06-26,6/26/22,6/26/22 8:20,22-Jun-26 8:20 AM,"Sun June 26, 2022 8:20"
635,2022-05-19,5/19/22,5/19/22 4:31,22-May-19 4:31 AM,"Thu May 19, 2022 4:31"
636,2022-12-14,12/14/22,12/14/22 1:30,22-Dec-14 1:30 AM,"Wed December 14, 2022 1:30"
637,2022-05-28,5/28/22,5/28/22 1:17,22-May-28 1:17 AM,"Sat May 28, 2022 1:17"
638,2022-04-11,4/11/22,4/11/22 18:01,22-Apr-11 6:01 PM,"Mon April 11, 2022 18:01"
639,2022-07-07,7/7/22,7/7/22 11:10,22-Jul-07 11:10 AM,"Thu July 7, 2022 11:10"
640,2022-08-16,8/16/22,8/16/22 23:47,22-Aug-16 11:47 PM,"Tue August 16, 2022 23:47"
641,2022-01-16,1/16/22,1/16/22 9:00,22-Jan-16 9:00 AM,"Sun January 16, 2022 9:00"
642,2022-08-07,8/7/22,8/7/22 9:32,22-Aug-07 9:32 AM,"Sun August 7, 2022 9:32"
643,2022-01-05,1/5/22,1/5/22 10:05,22-Jan-05 10:05 AM,"Wed January 5, 2022 10:05"
644,2022-08-24,8/24/22,8/24/22 12:10,22-Aug-24 12:10 PM,"Wed August 24, 2022 12:10"
645,2022-05-28,5/28/22,5/28/22 11:55,22-May-28 11:55 AM,"Sat May 28, 2022 11:55"
646,2022-12-20,12/20/22,12/20/22 13:50,22-Dec-20 1:50 PM,"Tue December 20, 2022 13:50"
647,2022-05-05,5/5/22,5/5/22 20:54,22-May-05 8:54 PM,"Thu May 5, 2022 20:54"
648,2022-12-14,12/14/22,12/14/22 22:55,22-Dec-14 10:55 PM,"Wed December 14, 2022 22:55"
649,2022-03-26,3/26/22,3/26/22 10:38,22-Mar-26 10:38 AM,"Sat March 26, 2022 10:38"
650,2022-03-18,3/18/22,3/18/22 22:44,22-Mar-18 10:44 PM,"Fri March 18, 2022 22:44"
651,2022-04-06,4/6/22,4/6/22 22:44,22-Apr-06 10:44 PM,"Wed April 6, 2022 22:44"
652,2022-02-23,2/23/22,2/23/22 10:10,22-Feb-23 10:10 AM,"Wed February 23, 2022 10:10"
653,2022-04-17,4/17/22,4/17/22 7:18,22-Apr-17 7:18 AM,"Sun April 17, 2022 7:18"
654,2022-12-21,12/21/22,12/21/22 10:40,22-Dec-21 10:40 AM,"Wed December 21, 2022 10:40"
655,2022-06-23,6/23/22,6/23/22 8:43,22-Jun-23 8:43 AM,"Thu June 23, 2022 8:43"
656,2022-04-26,4/26/22,4/26/22 17:30,22-Apr-26 5:30 PM,"Tue April 26, 2022 17:30"
657,2022-06-07,6/7/22,6/7/22 18:05,22-Jun-07 6:05 PM,"Tue June 7, 2022 18:05"
658,2022-10-18,10/18/22,10/18/22 2:55,22-Oct-18 2:55 AM,"Tue October 18, 2022 2:55"
659,2022-12-03,12/3/22,12/3/22 8:14,22-Dec-03 8:14 AM,"Sat December 3, 2022 8:14"
660,2022-11-10,11/10/22,11/10/22 2:56,22-Nov-10 2:56 AM,"Thu November 10, 2022 2:56"
661,2022-10-07,10/7/22,10/7/22 21:13,22-Oct-07 9:13 PM,"Fri October 7, 2022 21:13"
662,2022-03-20,3/20/22,3/20/22 15:22,22-Mar-20 3:22 PM,"Sun March 20, 2022 15:22"
663,2022-01-14,1/14/22,1/14/22 6:24,22-Jan-14 6:24 AM,"Fri January 14, 2022 6:24"
664,2022-11-12,11/12/22,11/12/22 20:38,22-Nov-12 8:38 PM,"Sat November 12, 2022 20:38"
665,2022-02-09,2/9/22,2/9/22 17:58,22-Feb-09 5:58 PM,"Wed February 9, 2022 17:58"
666,2022-07-23,7/23/22,7/23/22 0:13,22-Jul-23 12:13 AM,"Sat July 23, 2022 0:13"
667,2022-05-23,5/23/22,5/23/22 21:44,22-May-23 9:44 PM,"Mon May 23, 2022 21:44"
668,2022-03-17,3/17/22,3/17/22 20:20,22-Mar-17 8:20 PM,"Thu March 17, 2022 20:20"
669,2022-07-20,7/20/22,7/20/22 11:04,22-Jul-20 11:04 AM,"Wed July 20, 2022 11:04"
670,2022-06-27,6/27/22,6/27/22 1:30,22-Jun-27 1:30 AM,"Mon June 27, 2022 1:30"
671,2022-06-26,6/26/22,6/26/22 0:38,22-Jun-26 12:38 AM,"Sun June 26, 2022 0:38"
672,2022-12-26,12/26/22,12/26/22 2:12,22-Dec-26 2:12 AM,"Mon December 26, 2022 2:12"
673,2022-08-03,8/3/22,8/3/22 4:14,22-Aug-03 4:14 AM,"Wed August 3, 2022 4:14"
674,2022-03-09,3/9/22,3/9/22 11:05,22-Mar-09 11:05 AM,"Wed March 9, 2022 11:05"
675,2022-08-28,8/28/22,8/28/22 0:03,22-Aug-28 12:03 AM,"Sun August 28, 2022 0:03"
676,2022-03-28,3/28/22,3/28/22 7:20,22-Mar-28 7:20 AM,"Mon March 28, 2022 7:20"
677,2022-10-19,10/19/22,10/19/22 5:27,22-Oct-19 5:27 AM,"Wed October 19, 2022 5:27"
678,2022-08-18,8/18/22,8/18/22 1:37,22-Aug-18 1:37 AM,"Thu August 18, 2022 1:37"
679,2022-08-22,8/22/22,8/22/22 4:41,22-Aug-22 4:41 AM,"Mon August 22, 2022 4:41"
680,2022-09-18,9/18/22,9/18/22 10:21,22-Sep-18 10:21 AM,"Sun September 18, 2022 10:21"
681,2022-04-18,4/18/22,4/18/22 11:36,22-Apr-18 11:36 AM,"Mon April 18, 2022 11:36"
682,2022-06-21,6/21/22,6/21/22 8:06,22-Jun-21 8:06 AM,"Tue June 21, 2022 8:06"
683,2022-01-17,1/17/22,1/17/22 17:00,22-Jan-17 5:00 PM,"Mon January 17, 2022 17:00"
684,2022-03-09,3/9/22,3/9/22 4:43,22-Mar-09 4:43 AM,"Wed March 9, 2022 4:43"
685,2022-04-16,4/16/22,4/16/22 11:31,22-Apr-16 11:31 AM,"Sat April 16, 2022 11:31"
686,2022-02-03,2/3/22,2/3/22 13:43,22-Feb-03 1:43 PM,"Thu February 3, 2022 13:43"
687,2022-09-09,9/9/22,9/9/22 1:13,22-Sep-09 1:13 AM,"Fri September 9, 2022 1:13"
688,2022-12-30,12/30/22,12/30/22 10:04,22-Dec-30 10:04 AM,"Fri December 30, 2022 10:04"
689,2022-05-11,5/11/22,5/11/22 14:46,22-May-11 2:46 PM,"Wed May 11, 2022 14:46"
690,2022-08-20,8/20/22,8/20/22 21:17,22-Aug-20 9:17 PM,"Sat August 20, 2022 21:17"
691,2022-08-30,8/30/22,8/30/22 16:42,22-Aug-30 4:42 PM,"Tue August 30, 2022 16:42"
692,2022-01-15,1/15/22,1/15/22 11:29,22-Jan-15 11:29 AM,"Sat January 15, 2022 11:29"
693,2022-12-05,12/5/22,12/5/22 17:29,22-Dec-05 5:29 PM,"Mon December 5, 2022 17:29"
694,2022-05-09,5/9/22,5/9/22 13:34,22-May-09 1:34 PM,"Mon May 9, 2022 13:34"
695,2022-11-30,11/30/22,11/30/22 10:03,22-Nov-30 10:03 AM,"Wed November 30, 2022 10:03"
696,2022-04-16,4/16/22,4/16/22 4:58,22-Apr-16 4:58 AM,"Sat April 16, 2022 4:58"
697,2022-11-23,11/23/22,11/23/22 15:49,22-Nov-23 3:49 PM,"Wed November 23, 2022 15:49"
698,2022-06-30,6/30/22,6/30/22 13:12,22-Jun-30 1:12 PM,"Thu June 30, 2022 13:12"
699,2022-09-06,9/6/22,9/6/22 5:00,22-Sep-06 5:00 AM,"Tue September 6, 2022 5:00"
700,2022-07-08,7/8/22,7/8/22 21:40,22-Jul-08 9:40 PM,"Fri July 8, 2022 21:40"
701,2022-11-22,11/22/22,11/22/22 8:31,22-Nov-22 8:31 AM,"Tue November 22, 2022 8:31"
702,2022-03-20,3/20/22,3/20/22 0:43,22-Mar-20 12:43 AM,"Sun March 20, 2022 0:43"
703,2022-07-31,7/31/22,7/31/22 10:17,22-Jul-31 10:17 AM,"Sun July 31, 2022 10:17"
704,2022-12-17,12/17/22,12/17/22 21:32,22-Dec-17 9:32 PM,"Sat December 17, 2022 21:32"
705,2022-07-15,7/15/22,7/15/22 23:37,22-Jul-15 11:37 PM,"Fri July 15, 2022 23:37"
706,2022-10-28,10/28/22,10/28/22 5:35,22-Oct-28 5:35 AM,"Fri October 28, 2022 5:35"
707,2022-03-02,3/2/22,3/2/22 10:09,22-Mar-02 10:09 AM,"Wed March 2, 2022 10:09"
708,2022-02-28,2/28/22,2/28/22 12:51,22-Feb-28 12:51 PM,"Mon February 28, 2022 12:51"
709,2022-02-27,2/27/22,2/27/22 16:28,22-Feb-27 4:28 PM,"Sun February 27, 2022 16:28"
710,2022-06-24,6/24/22,6/24/22 15:07,22-Jun-24 3:07 PM,"Fri June 24, 2022 15:07"
711,2022-10-22,10/22/22,10/22/22 19:10,22-Oct-22 7:10 PM,"Sat October 22, 2022 19:10"
712,2022-09-27,9/27/22,9/27/22 15:45,22-Sep-27 3:45 PM,"Tue September 27, 2022 15:45"
713,2022-11-29,11/29/22,11/29/22 3:43,22-Nov-29 3:43 AM,"Tue November 29, 2022 3:43"
714,2022-07-19,7/19/22,7/19/22 1:35,22-Jul-19 1:35 AM,"Tue July 19, 2022 1:35"
715,2022-09-08,9/8/22,9/8/22 6:17,22-Sep-08 6:17 AM,"Thu September 8, 2022 6:17"
716,2022-06-05,6/5/22,6/5/22 11:39,22-Jun-05 11:39 AM,"Sun June 5, 2022 11:39"
717,2022-04-19,4/19/22,4/19/22 10:49,22-Apr-19 10:49 AM,"Tue April 19, 2022 10:49"
718,2022-03-08,3/8/22,3/8/22 21:16,22-Mar-08 9:16 PM,"Tue March 8, 2022 21:16"
719,2022-08-09,8/9/22,8/9/22 1:12,22-Aug-09 1:12 AM,"Tue August 9, 2022 1:12"
720,2022-03-09,3/9/22,3/9/22 4:14,22-Mar-09 4:14 AM,"Wed March 9, 2022 4:14"
721,2022-06-11,6/11/22,6/11/22 12:21,22-Jun-11 12:21 PM,"Sat June 11, 2022 12:21"
722,2022-03-29,3/29/22,3/29/22 12:00,22-Mar-29 12:00 PM,"Tue March 29, 2022 12:00"
723,2022-02-06,2/6/22,2/6/22 20:17,22-Feb-06 8:17 PM,"Sun February 6, 2022 20:17"
724,2022-05-28,5/28/22,5/28/22 0:09,22-May-28 12:09 AM,"Sat May 28, 2022 0:09"
725,2022-09-05,9/5/22,9/5/22 2:21,22-Sep-05 2:21 AM,"Mon September 5, 2022 2:21"
726,2022-08-13,8/13/22,8/13/22 1:06,22-Aug-13 1:06 AM,"Sat August 13, 2022 1:06"
727,2022-05-24,5/24/22,5/24/22 3:26,22-May-24 3:26 AM,"Tue May 24, 2022 3:26"
728,2022-12-15,12/15/22,12/15/22 7:21,22-Dec-15 7:21 AM,"Thu December 15, 2022 7:21"
729,2022-09-04,9/4/22,9/4/22 12:34,22-Sep-04 12:34 PM,"Sun September 4, 2022 12:34"
730,2022-10-05,10/5/22,10/5/22 16:55,22-Oct-05 4:55 PM,"Wed October 5, 2022 16:55"
731,2022-02-21,2/21/22,2/21/22 8:21,22-Feb-21 8:21 AM,"Mon February 21, 2022 8:21"
732,2022-07-09,7/9/22,7/9/22 12:43,22-Jul-09 12:43 PM,"Sat July 9, 2022 12:43"
733,2022-02-01,2/1/22,2/1/22 9:33,22-Feb-01 9:33 AM,"Tue February 1, 2022 9:33"
